2021-11-05 00:02:42.4741|INFO|Logger|<- wall X8h
2021-11-05 00:02:42.5203|INFO|Logger|-> move F9
2021-11-05 00:02:42.6902|INFO|Logger|<- move B8
2021-11-05 00:02:42.7349|INFO|Logger|-> move E9
2021-11-05 00:02:42.8705|INFO|Logger|<- move B9
2021-11-05 00:02:42.8705|INFO|Logger|Killing client process...
2021-11-05 00:02:42.8776|INFO|Logger|Win 
2021-11-05 00:02:42.8776|INFO|Logger|----------------------
2021-11-05 00:02:42.8776|INFO|Logger|Executing run #5
2021-11-05 00:02:42.8776|INFO|Logger|Chosen color for player: White
2021-11-05 00:02:43.1531|INFO|Logger|<- move E8
2021-11-05 00:02:43.2655|INFO|Logger|-> move E2
2021-11-05 00:02:43.2655|INFO|Logger|<- move E7
2021-11-05 00:02:43.3872|INFO|Logger|-> wall V1v
2021-11-05 00:02:43.5640|INFO|Logger|<- move E6
2021-11-05 00:02:43.6747|INFO|Logger|-> move E3
2021-11-05 00:02:43.8684|INFO|Logger|<- move E5
2021-11-05 00:02:43.9791|INFO|Logger|-> move E4
2021-11-05 00:02:44.1602|INFO|Logger|<- jump E3
2021-11-05 00:02:44.2508|INFO|Logger|-> move E5
2021-11-05 00:02:44.5065|INFO|Logger|<- wall W6h
2021-11-05 00:02:44.5957|INFO|Logger|-> wall W2h
2021-11-05 00:02:44.8167|INFO|Logger|<- wall V5h
2021-11-05 00:02:44.9003|INFO|Logger|-> move D5
2021-11-05 00:02:45.0900|INFO|Logger|<- wall U4v
2021-11-05 00:02:45.1618|INFO|Logger|-> move E5
2021-11-05 00:02:45.4158|INFO|Logger|<- wall W4v
2021-11-05 00:02:45.4837|INFO|Logger|-> move E4
2021-11-05 00:02:45.5992|INFO|Logger|<- move D3
2021-11-05 00:02:45.6588|INFO|Logger|-> move E3
2021-11-05 00:02:45.7699|INFO|Logger|<- move D2
2021-11-05 00:02:45.8231|INFO|Logger|-> move D3
2021-11-05 00:02:45.8814|INFO|Logger|<- move D1
2021-11-05 00:02:45.8814|INFO|Logger|Killing client process...
2021-11-05 00:02:45.8814|INFO|Logger|Win 
2021-11-05 00:02:45.8814|INFO|Logger|----------------------
2021-11-05 00:02:45.8814|INFO|Logger|Executing run #6
2021-11-05 00:02:45.8814|INFO|Logger|Chosen color for player: White
2021-11-05 00:02:46.1782|INFO|Logger|<- move E8
2021-11-05 00:02:46.2897|INFO|Logger|-> wall U1v
2021-11-05 00:02:46.4126|INFO|Logger|<- move E7
2021-11-05 00:02:46.5288|INFO|Logger|-> move E2
2021-11-05 00:02:46.7107|INFO|Logger|<- move E6
2021-11-05 00:02:46.8210|INFO|Logger|-> wall V1v
2021-11-05 00:02:46.9892|INFO|Logger|<- move E5
2021-11-05 00:02:47.0964|INFO|Logger|-> move E3
2021-11-05 00:02:47.3622|INFO|Logger|<- wall W5h
2021-11-05 00:02:47.4668|INFO|Logger|-> move E4
2021-11-05 00:02:47.6688|INFO|Logger|<- jump E3
2021-11-05 00:02:47.7516|INFO|Logger|-> wall W1h
2021-11-05 00:02:47.9809|INFO|Logger|<- wall V4v
2021-11-05 00:02:48.0595|INFO|Logger|-> move E5
2021-11-05 00:02:48.2896|INFO|Logger|<- wall X4v
2021-11-05 00:02:48.3639|INFO|Logger|-> move E4
2021-11-05 00:02:48.5841|INFO|Logger|<- wall V3h
2021-11-05 00:02:48.6531|INFO|Logger|-> move F4
